date,open,high,low,close,volume,change_percent,avg_vol_20d
1994/12/19,458.78,458.78,456.64,457.91,271850000,-0.19,311237500
1994/12/20,458.08,458.45,456.37,457.1,326530000,-0.18,312912500
1994/12/21,457.24,461.7,457.17,459.61,379130000,0.55,312505500
1994/12/22,459.62,461.21,459.33,459.68,340330000,0.02,307984000
1994/12/23,459.7,461.32,459.39,459.83,196540000,0.03,311896500
1994/12/27,459.85,462.73,459.85,462.47,211180000,0.57,309181500
1994/12/28,462.47,462.49,459,460.86,246260000,-0.35,307163500
1994/12/29,460.92,461.81,460.36,461.17,250650000,0.07,304763500
1994/12/30,461.17,462.12,459.24,459.27,256260000,-0.41,303280500
1995/1/3,459.21,459.27,457.2,459.11,262450000,-0.03,302165500
1995/1/4,459.13,460.72,457.56,460.71,319510000,0.35,305216500
1995/1/5,460.73,461.3,459.75,460.34,309050000,-0.08,305722500
1995/1/6,460.38,462.49,459.47,460.68,308070000,0.07,306951500
1995/1/9,460.67,461.77,459.74,460.83,278790000,0.03,302776500
1995/1/10,460.9,464.59,460.9,461.68,352450000,0.18,303577000
1995/1/11,461.68,463.61,458.65,461.66,346310000,0,306606000
1995/1/12,461.64,461.93,460.63,461.64,313040000,0,306902500
1995/1/13,461.64,466.43,461.64,465.97,336740000,0.94,305989500
1995/1/16,465.97,470.39,465.97,469.38,315810000,0.73,305140500
1995/1/17,469.38,470.15,468.19,470.05,331520000,0.14,297623500
1995/1/18,470.05,470.43,468.03,469.71,344660000,-0.07,301264000
1995/1/19,469.72,469.72,466.4,466.95,297220000,-0.59,299798500
1995/1/20,466.95,466.99,463.99,464.78,378190000,-0.46,299751500
1995/1/23,464.78,466.23,461.14,465.82,325830000,0.22,299026500
1995/1/24,465.81,466.88,465.47,465.86,315430000,0.01,304971000
1995/1/25,465.86,469.51,464.4,467.44,342610000,0.34,311542500
1995/1/26,467.44,468.62,466.9,468.32,304730000,0.19,314466000
1995/1/27,468.32,471.36,468.32,470.39,339510000,0.44,318909000
1995/1/30,470.39,470.52,467.49,468.51,318550000,-0.4,322023500
1995/1/31,468.51,471.03,468.18,470.42,411590000,0.41,329480500
1995/2/1,470.42,472.75,469.29,470.4,395310000,0,333270500
1995/2/2,470.4,472.79,469.95,472.79,322110000,0.51,333923500
1995/2/3,472.78,479.91,472.78,478.65,441000000,1.24,340570000
1995/2/6,478.64,481.95,478.36,481.14,325660000,0.52,342913500
1995/2/7,481.14,481.32,479.69,480.81,314660000,-0.07,341024000
1995/2/8,480.81,482.6,480.4,481.19,318430000,0.08,339630000
1995/2/9,481.19,482,479.91,480.19,325570000,-0.21,340256500
1995/2/10,480.19,481.96,479.53,481.46,295600000,0.26,338199500
1995/2/13,481.46,482.86,481.07,481.65,256270000,0.04,335222500
1995/2/14,481.65,482.94,480.89,482.55,300720000,0.19,333682500
1995/2/15,482.55,485.54,481.77,484.54,378040000,0.41,335351500
1995/2/16,484.56,485.22,483.05,485.22,360990000,0.14,338540000
1995/2/17,485.15,485.22,481.97,481.97,347970000,-0.67,337029000
1995/2/21,481.95,483.26,481.94,482.72,308090000,0.16,336142000
1995/2/22,482.74,486.15,482.45,485.07,339460000,0.49,337343500
1995/2/23,485.07,489.19,485.07,486.91,394280000,0.38,339927000
1995/2/24,486.82,488.28,485.7,488.11,302930000,0.25,339837000
1995/2/27,488.26,488.26,483.18,483.81,285790000,-0.88,337151000
1995/2/28,483.81,487.44,483.77,487.39,317220000,0.74,337084500
1995/3/1,487.39,487.83,484.92,485.65,362600000,-0.36,334635000
1995/3/2,485.65,485.71,483.19,485.13,330030000,-0.11,331371000
1995/3/3,485.13,485.42,483.07,485.42,330840000,0.06,331807500
1995/3/6,485.42,485.7,481.52,485.63,298870000,0.04,324701000
1995/3/7,485.63,485.63,479.7,482.12,355550000,-0.72,326195500
1995/3/8,482.12,484.08,481.57,483.14,349780000,0.21,327951500
1995/3/9,483.14,483.74,482.05,483.16,319320000,0,327996000
1995/3/10,483.16,490.37,483.16,489.57,382940000,1.33,330864500
1995/3/13,489.57,491.28,489.35,490.05,275280000,0.1,329848500
1995/3/14,490.05,493.69,490.05,492.89,346160000,0.58,334343000
1995/3/15,492.89,492.89,490.83,491.88,309540000,-0.2,334784000
1995/3/16,491.87,495.74,491.78,495.41,336670000,0.72,332715500
1995/3/17,495.43,496.67,494.95,495.52,417380000,0.02,335535000
1995/3/20,495.52,496.61,495.27,496.14,301740000,0.13,333223500
1995/3/21,496.15,499.19,494.04,495.07,367110000,-0.22,336174500
1995/3/22,495.07,495.67,493.67,495.67,313120000,0.12,334857500
1995/3/23,495.67,496.77,494.19,495.95,318530000,0.06,331070000
1995/3/24,496.07,500.97,496.07,500.97,358370000,1.01,333842000
1995/3/27,500.97,503.2,500.93,503.2,296270000,0.45,334366000
1995/3/28,503.19,503.91,501.83,503.9,320360000,0.14,334523000
1995/3/29,503.92,508.15,500.96,503.12,385940000,-0.15,335690000
1995/3/30,503.17,504.66,501,502.22,362940000,-0.18,337335500
1995/3/31,501.94,502.22,495.7,500.71,353060000,-0.3,338446500
1995/4/3,500.7,501.91,500.2,501.85,296430000,0.23,338324500
1995/4/4,501.85,505.26,501.85,505.24,330580000,0.68,337076000
1995/4/5,505.27,505.57,503.17,505.57,315170000,0.07,335345500
1995/4/6,505.63,507.1,505,506.08,320460000,0.1,335402500
1995/4/7,506.13,507.19,503.59,506.42,314760000,0.07,331993500
1995/4/10,506.3,507.01,504.61,507.01,260980000,0.12,331278500
1995/4/11,507.24,508.85,505.29,505.53,310660000,-0.29,329503500
1995/4/12,505.59,507.17,505.07,507.17,327880000,0.32,330420500
1995/4/13,507.19,509.83,507.17,509.23,301580000,0.41,328666000
1995/4/17,509.23,512.03,505.43,506.13,333930000,-0.61,324493500
1995/4/18,506.43,507.65,504.12,505.37,344680000,-0.15,326640500
1995/4/19,505.37,505.89,501.19,504.92,378050000,-0.09,327187500
1995/4/20,504.92,506.5,503.44,505.29,368450000,0.07,329954000
1995/4/21,505.63,508.49,505.63,508.49,403250000,0.63,334190000
1995/4/24,508.49,513.02,507.44,512.89,326280000,0.87,332585500
1995/4/25,512.8,513.54,511.32,512.1,351790000,-0.15,335361500
1995/4/26,511.99,513.04,510.47,512.66,350810000,0.11,336884000
1995/4/27,512.7,513.62,511.63,513.55,350850000,0.17,335129500
1995/4/28,513.64,515.29,510.9,514.71,320440000,0.23,333004500
1995/5/1,514.76,515.6,513.42,514.26,296830000,-0.09,330193000
1995/5/2,514.23,515.18,513.03,514.86,302560000,0.12,330499500
1995/5/3,514.93,520.54,514.86,520.48,392370000,1.09,333589000
1995/5/4,520.48,525.4,519.44,520.54,434990000,0.01,339580000
1995/5/5,520.75,522.35,518.28,520.12,342380000,-0.08,340676000
1995/5/8,520.09,525.15,519.14,523.96,291810000,0.74,339528500
1995/5/9,523.96,525.99,521.79,523.56,361300000,-0.08,344544500
1995/5/10,523.74,524.4,521.53,524.36,381990000,0.15,348111000
1995/5/11,524.33,524.89,522.7,524.37,339900000,0,348712000
1995/5/12,524.37,527.05,523.3,525.55,361000000,0.23,351683000
1995/5/15,525.55,527.74,525,527.74,316240000,0.42,350798500
1995/5/16,527.74,529.08,526.45,528.19,366180000,0.09,351873500
1995/5/17,528.19,528.42,525.38,527.07,347930000,-0.21,350367500
1995/5/18,526.88,526.88,519.58,519.58,351900000,-1.42,349540000
1995/5/19,519.58,519.58,517.07,519.19,354010000,-0.08,347078000
1995/5/22,519.19,524.34,519.19,523.65,285600000,0.86,345044000
1995/5/23,523.65,528.59,523.65,528.59,362690000,0.94,345589000
1995/5/24,528.59,531.91,525.57,528.61,391770000,0,347637000
1995/5/25,528.37,529.04,524.89,528.59,341820000,0,347185500
1995/5/26,528.59,528.59,522.51,523.65,291220000,-0.93,345724500
1995/5/30,523.65,525.58,521.38,523.58,283020000,-0.01,345034000
1995/5/31,523.7,533.41,522.17,533.4,358180000,1.88,347815000
1995/6/1,533.4,534.21,530.05,533.49,345920000,0.02,345492500
1995/6/2,533.49,536.91,529.55,532.51,366000000,-0.18,342043000
1995/6/5,532.51,537.73,532.47,535.6,337520000,0.58,341800000
1995/6/6,535.6,537.09,535.14,535.55,340490000,-0.01,344234000
1995/6/7,535.55,535.55,531.66,533.13,327790000,-0.45,342558500
1995/6/8,533.13,533.56,531.65,532.35,289880000,-0.15,337953000
1995/6/9,532.35,532.35,526,527.94,327570000,-0.83,337336500
1995/6/12,527.94,532.54,527.94,530.88,289920000,0.56,333782500
1995/6/13,530.88,536.23,530.88,536.05,339660000,0.97,334953500
1995/6/14,536.05,536.48,533.83,536.47,330770000,0.08,333183000
1995/6/15,536.48,539.07,535.56,537.12,334700000,0.12,332521500
1995/6/16,537.51,539.98,537.12,539.83,442740000,0.5,337063500
1995/6/19,539.83,545.22,539.83,545.22,322990000,1,335512500
1995/6/20,545.22,545.44,543.43,544.98,382370000,-0.04,340351000
1995/6/21,544.98,545.93,543.9,543.98,398210000,-0.18,342127000
1995/6/22,543.98,551.07,543.98,551.07,421000000,1.3,343588500
1995/6/23,551.07,551.07,548.23,549.71,321660000,-0.25,342580500
1995/6/26,549.71,549.79,544.06,544.13,296720000,-1.02,342855500
1995/6/27,544.11,547.07,542.19,542.43,346950000,-0.31,346052000
1995/6/28,542.43,546.33,540.72,544.73,368060000,0.42,346546000
1995/6/29,544.73,546.25,540.79,543.87,313080000,-0.16,344904000
1995/6/30,543.87,546.82,543.51,544.75,311650000,0.16,342186500
1995/7/3,544.75,547.1,544.43,547.09,117900000,0.43,331205500
1995/7/5,547.09,549.98,546.28,547.26,357850000,0.03,332073500
1995/7/6,547.26,553.99,546.59,553.99,420500000,1.23,336709000
1995/7/7,553.9,556.57,553.05,556.37,466540000,0.43,345542000
1995/7/10,556.37,558.48,555.77,557.19,409700000,0.15,349648500
1995/7/11,556.78,557.19,553.8,554.78,376770000,-0.43,353991000
1995/7/12,555.27,561.56,554.27,560.89,416360000,1.1,357826000
1995/7/13,560.89,562,559.07,561,387500000,0.02,360662500
1995/7/14,561,561,556.41,559.89,312930000,-0.2,359574000
1995/7/17,560.34,562.94,559.45,562.72,322540000,0.51,353564000
1995/7/18,562.55,562.72,556.86,558.46,372230000,-0.76,356026000
1995/7/19,556.58,558.46,542.51,550.98,489850000,-1.34,361400000
1995/7/20,550.98,554.43,549.1,553.54,383380000,0.46,360658500
1995/7/21,553.34,554.73,550.91,553.62,431830000,0.01,361200000
1995/7/24,553.62,557.21,553.62,556.63,315300000,0.54,360882000
1995/7/25,556.63,561.75,556.34,561.1,373200000,0.8,364706000
1995/7/26,561.1,563.78,560.85,561.61,393470000,0.09,367032000
1995/7/27,561.61,565.33,561.61,565.22,356570000,0.64,366457500
1995/7/28,565.22,565.4,562.04,562.93,311590000,-0.41,366383000
1995/7/31,562.93,563.49,560.06,562.06,291950000,-0.15,365398000
1995/8/1,562.06,562.11,556.67,559.64,332210000,-0.43,376113500
1995/8/2,559.64,565.62,557.87,558.8,374330000,-0.15,376937500
1995/8/3,558.8,558.8,554.1,558.75,353110000,-0.01,373568000
1995/8/4,558.75,559.57,557.91,558.94,314740000,0.03,365978000
1995/8/7,558.94,561.24,558.94,560.03,277050000,0.2,359345500
1995/8/8,560.03,561.53,558.32,560.39,306090000,0.06,355811500
1995/8/9,560.39,561.59,559.29,559.71,303390000,-0.12,350163000
1995/8/10,559.71,560.63,556.05,557.45,306660000,-0.4,346121000
1995/8/11,557.45,558.5,553.04,555.11,267850000,-0.42,343867000
1995/8/14,555.11,559.74,554.76,559.74,264920000,0.83,340986000
1995/8/15,559.74,559.98,555.22,558.57,330070000,-0.21,338878000
1995/8/16,558.57,559.98,557.37,559.97,390170000,0.25,333894000
1995/8/17,559.97,559.97,557.42,559.04,354460000,-0.17,332448000
1995/8/18,559.04,561.24,558.34,559.21,320490000,0.03,326881000
1995/8/21,559.21,563.34,557.89,558.11,303200000,-0.2,326276000
1995/8/22,558.11,559.52,555.87,559.52,290890000,0.25,322160500
1995/8/23,559.52,560,557.08,557.14,291890000,-0.43,317081500
1995/8/24,557.14,558.63,555.2,557.46,299200000,0.06,314213000
1995/8/25,557.46,561.31,557.46,560.1,255990000,0.47,311433000
1995/8/28,560.1,562.22,557.99,559.05,267860000,-0.19,310228500
1995/8/29,559.05,560.01,555.71,560,311290000,0.17,309182500
1995/8/30,560,561.52,559.49,560.92,329840000,0.16,306958000
1995/8/31,561.09,562.36,560.49,561.88,300920000,0.17,304348500
1995/9/1,561.88,564.62,561.01,563.84,256730000,0.35,301448000
1995/9/5,563.86,569.2,563.84,569.17,332670000,0.95,304229000
1995/9/6,569.17,570.53,569,570.17,369540000,0.18,307401500
1995/9/7,570.17,571.11,569.23,570.29,321720000,0.02,308318000
1995/9/8,570.29,572.68,569.27,572.68,317940000,0.42,308882000
1995/9/11,572.68,575.15,572.68,573.91,296840000,0.21,310331500
1995/9/12,573.91,576.51,573.11,576.51,344540000,0.45,314312500
1995/9/13,576.51,579.72,575.47,578.77,384380000,0.39,317028000
1995/9/14,578.77,583.99,578.77,583.61,382880000,0.84,316663500
1995/9/15,583.61,585.07,581.79,583.35,459370000,-0.04,321909000
1995/9/18,583.35,583.37,579.36,582.77,326090000,-0.1,322189000
1995/9/19,582.78,584.24,580.75,584.2,371170000,0.25,325587500
1995/9/20,584.2,586.77,584.18,586.77,400050000,0.44,331045500
1995/9/21,586.77,586.79,580.91,583,367100000,-0.64,334806000
1995/9/22,583,583,578.25,581.73,370790000,-0.22,338385500
1995/9/25,581.73,582.14,579.5,581.81,273120000,0.01,339242000
1995/9/26,581.81,584.66,580.65,581.41,363630000,-0.07,344030500
1995/9/27,581.41,581.42,574.68,581.04,411300000,-0.06,349031000
1995/9/28,581.04,585.88,580.69,585.87,367720000,0.83,350925000
1995/9/29,585.87,587.61,584,584.41,335250000,-0.25,352641500
1995/10/2,584.41,585.05,580.54,581.72,304990000,-0.46,355054500
1995/10/3,581.72,582.34,578.48,582.34,385940000,0.11,357718000
1995/10/4,582.34,582.34,579.91,581.47,339380000,-0.15,356210000
1995/10/5,581.47,582.63,579.58,582.63,367480000,0.2,358498000
1995/10/6,582.63,584.54,582.1,582.49,313680000,-0.02,358285000
1995/10/9,582.49,582.49,576.35,578.37,275320000,-0.71,357209000
1995/10/10,578.37,578.37,571.55,577.52,412710000,-0.15,360617500
1995/10/11,577.52,579.52,577.08,579.46,340740000,0.34,358435500
1995/10/12,579.46,583.12,579.46,583.1,344060000,0.63,356494500
1995/10/13,583.1,587.39,583.1,584.5,374680000,0.24,352260000
1995/10/16,584.5,584.86,582.63,583.03,300750000,-0.25,350993000
1995/10/17,583.03,586.78,581.9,586.78,356380000,0.64,350253500
1995/10/18,586.78,589.77,586.27,587.44,411270000,0.11,350814500
1995/10/19,587.44,590.66,586.34,590.65,406620000,0.55,352790500
1995/10/20,590.65,590.66,586.78,587.46,389360000,-0.54,353719000
1995/10/23,587.46,587.46,583.73,585.06,330750000,-0.41,356600500
1995/10/24,585.06,587.31,584.75,586.54,415540000,0.25,359196000
1995/10/25,586.54,587.19,581.41,582.47,433620000,-0.69,360312000
1995/10/26,582.47,582.63,572.53,576.72,464270000,-0.99,365139500
1995/10/27,576.72,579.71,573.21,579.7,379230000,0.52,367338500
1995/10/30,579.7,583.79,579.7,583.25,319160000,0.61,368047000
1995/10/31,583.25,586.71,581.5,581.5,377390000,-0.3,367619500
1995/11/1,581.5,584.24,581.04,584.22,378090000,0.47,369555000
1995/11/2,584.22,589.72,584.22,589.72,397070000,0.94,371034500
1995/11/3,589.72,590.57,588.65,590.57,348500000,0.14,372775500
1995/11/6,590.57,590.64,588.31,588.46,309100000,-0.36,374464500
1995/11/7,588.46,588.46,584.24,586.32,364680000,-0.36,372063000
1995/11/8,586.32,591.71,586.32,591.71,359780000,0.92,373015000
1995/11/9,591.71,593.9,590.89,593.26,380760000,0.26,374850000
1995/11/10,593.26,593.26,590.39,592.72,298690000,-0.09,371050500
1995/11/13,592.72,593.72,590.58,592.3,295840000,-0.07,370805000
1995/11/14,592.3,592.3,588.98,589.29,354420000,-0.51,370707000
1995/11/15,589.29,593.97,588.36,593.96,376100000,0.79,368948500
1995/11/16,593.96,597.91,593.52,597.34,423280000,0.57,369781500
1995/11/17,597.34,600.14,597.3,600.07,437200000,0.46,372173500
1995/11/20,600.07,600.4,596.17,596.85,333150000,-0.54,372293500
1995/11/21,596.85,600.28,595.42,600.24,408320000,0.57,371932500
1995/11/22,600.24,600.71,598.4,598.4,404980000,-0.31,370500500
1995/11/24,598.4,600.24,598.4,599.97,125870000,0.26,353580500
1995/11/27,599.97,603.35,599.97,601.32,359130000,0.23,352575500
1995/11/28,601.32,606.45,599.02,606.45,408860000,0.85,357060500
1995/11/29,606.45,607.66,605.47,607.64,398280000,0.2,358105000
1995/11/30,607.64,608.69,605.37,605.37,440050000,-0.37,361203000
1995/12/1,605.37,608.11,605.37,606.98,393310000,0.27,361015000
1995/12/4,606.98,613.83,606.84,613.68,405480000,1.1,363864000
1995/12/5,613.68,618.48,613.14,617.68,437360000,0.65,370277000
1995/12/6,617.68,621.11,616.69,620.18,417780000,0.4,372932000
1995/12/7,620.18,620.19,615.21,616.17,379260000,-0.65,373906000
1995/12/8,616.17,617.82,614.32,617.48,327900000,0.21,371263000
1995/12/11,617.48,620.9,617.14,619.52,342070000,0.33,373432000
1995/12/12,619.52,619.55,617.68,618.78,349860000,-0.12,376133000
1995/12/13,618.78,622.02,618.27,621.69,415290000,0.47,379176500
1995/12/14,621.69,622.88,616.13,616.92,465300000,-0.77,383636500
1995/12/15,616.92,617.72,614.46,616.34,636800000,-0.09,394312500
1995/12/18,616.34,616.34,606.13,606.81,426270000,-1.55,393766000
1995/12/19,606.81,611.94,605.05,611.93,478280000,0.84,401022500
1995/12/20,611.93,614.27,605.93,605.94,437680000,-0.98,402490500
1995/12/21,605.94,610.52,605.94,610.49,415810000,0.75,403032000
1995/12/22,610.49,613.5,610.45,611.95,289600000,0.24,411218500
1995/12/26,611.96,614.5,611.96,614.3,217280000,0.38,404126000
1995/12/27,614.3,615.73,613.75,614.53,252300000,0.04,396298000
1995/12/28,614.53,615.5,612.4,614.12,288660000,-0.07,390817000
1995/12/29,614.12,615.93,612.36,615.93,321250000,0.29,384877000
1996/1/2,615.93,620.74,613.17,620.73,364180000,0.78,383420500
1996/1/3,620.73,623.25,619.56,621.32,468950000,0.1,386594000
1996/1/4,621.32,624.49,613.96,617.7,512580000,-0.58,390355000
1996/1/5,617.7,617.7,612.02,616.71,437110000,-0.16,391321500
1996/1/8,616.71,618.46,616.49,618.46,130360000,0.28,378876500
1996/1/9,618.46,619.15,608.21,609.45,417400000,-1.46,383351500
1996/1/10,609.45,609.45,597.29,598.48,496830000,-1.8,391089500
1996/1/11,598.48,602.71,597.54,602.69,408800000,0.7,394036500
1996/1/12,602.69,604.8,597.46,601.81,383400000,-0.15,392442000
1996/1/15,601.81,603.43,598.47,599.82,306180000,-0.33,384486000
1996/1/16,599.82,608.44,599.05,608.44,425220000,1.44,373907000
1996/1/17,608.44,609.93,604.7,606.37,458720000,-0.34,375529500
1996/1/18,606.37,608.27,604.12,608.24,450410000,0.31,374136000
1996/1/19,608.24,612.92,606.76,611.83,497720000,0.59,377138000
1996/1/22,611.83,613.45,610.95,613.4,398040000,0.26,376249500
1996/1/23,613.4,613.4,610.65,612.79,416910000,-0.1,382615000
1996/1/24,612.79,619.96,612.79,619.96,476380000,1.17,395570000
1996/1/25,619.96,620.15,616.62,617.03,453270000,-0.47,405618500
1996/1/26,617.03,621.7,615.26,621.62,385700000,0.74,410470500
1996/1/29,621.62,624.22,621.42,624.22,363330000,0.42,412574500
1996/1/30,624.22,630.29,624.22,630.15,464350000,0.95,417583000
1996/1/31,630.15,636.18,629.48,636.02,472210000,0.93,417746000
1996/2/1,636.02,638.46,634.54,638.46,461430000,0.38,415188500
1996/2/2,638.46,639.26,634.29,635.84,420020000,-0.41,414334000
1996/2/5,635.84,641.43,633.71,641.43,377760000,0.88,426704000
1996/2/6,641.43,646.67,639.68,646.33,465940000,0.76,429131000
1996/2/7,646.33,649.93,645.59,649.93,462730000,0.56,427426000
1996/2/8,649.93,656.54,647.93,656.07,474970000,0.94,430734500
1996/2/9,656.07,661.08,653.64,656.37,477640000,0.05,435446500
1996/2/12,656.37,662.95,656.34,661.45,397890000,0.77,440032000
1996/2/13,661.45,664.23,657.92,660.51,441540000,-0.14,440848000
1996/2/14,660.51,661.53,654.36,655.58,421790000,-0.75,439001500
1996/2/15,655.58,656.84,651.15,651.32,415320000,-0.65,437247000
1996/2/16,651.32,651.42,646.99,647.98,445570000,-0.51,434639500
1996/2/20,647.98,647.98,638.79,640.65,395910000,-1.13,434533000
1996/2/21,640.65,648.11,640.65,648.1,431220000,1.16,435248500
1996/2/22,648.1,659.75,648.1,658.86,485470000,1.66,435703000
1996/2/23,658.86,663,652.25,659.08,443130000,0.03,435196000
1996/2/26,659.08,659.08,650.16,650.46,399330000,-1.31,435877500
1996/2/27,650.46,650.62,643.87,647.24,431340000,-0.5,439278000
1996/2/28,647.24,654.39,643.99,644.75,447790000,-0.38,438450000
1996/2/29,644.75,646.95,639.01,640.43,453170000,-0.67,437498000
1996/3/1,640.43,644.38,635,644.37,471480000,0.62,438000500
1996/3/4,644.37,653.54,644.37,650.81,417270000,1,437863000
1996/3/5,650.81,655.8,648.77,655.79,445700000,0.77,441260000
1996/3/6,655.79,656.97,651.61,652,428220000,-0.58,439374000
1996/3/7,652,653.65,649.54,653.65,425790000,0.25,437527000
1996/3/8,653.65,653.65,627.63,633.5,546550000,-3.08,441106000
1996/3/11,633.5,640.41,629.95,640.02,449500000,1.03,439699000
1996/3/12,640.02,640.02,628.82,637.09,454980000,-0.46,442553500
1996/3/13,637.09,640.52,635.19,638.55,413030000,0.23,441128000
1996/3/14,638.55,644.17,638.55,640.87,492630000,0.36,444670000
1996/3/15,640.87,642.87,638.35,641.43,529970000,0.09,450402500
1996/3/18,641.43,652.65,641.43,652.65,437100000,1.75,449979000
1996/3/19,652.65,656.18,649.8,651.69,438300000,-0.15,452098500
1996/3/20,651.69,653.13,645.57,649.98,409780000,-0.26,451026500
1996/3/21,649.98,651.54,648.1,649.19,367180000,-0.12,445112000
1996/3/22,649.19,652.08,649.19,650.62,329390000,0.22,439425000
1996/3/25,650.62,655.5,648.82,650.04,336700000,-0.09,436293500
1996/3/26,650.04,654.31,648.15,652.97,400090000,0.45,434731000
1996/3/27,652.97,653.94,647.6,648.91,406280000,-0.62,432655500
1996/3/28,648.91,649.58,646.36,648.94,370750000,0,428534500
1996/3/29,648.94,650.96,644.89,645.5,413510000,-0.53,425636000
1996/4/1,645.5,653.87,645.5,653.73,392120000,1.27,424378500
1996/4/2,653.73,655.27,652.81,655.26,406640000,0.23,422425500
1996/4/3,655.26,655.89,651.81,655.88,386620000,0.09,420345500
1996/4/4,655.88,656.68,654.89,655.86,383400000,0,418226000
1996/4/8,655.86,655.86,638.04,644.24,411810000,-1.77,411489000
1996/4/9,644.24,646.33,640.84,642.19,426790000,-0.32,410353500
1996/4/10,642.19,642.78,631.76,633.5,475150000,-1.35,411362000
1996/4/11,633.5,635.26,624.14,631.18,519710000,-0.37,416696000
1996/4/12,631.18,637.14,631.18,636.71,413270000,0.88,412728000
1996/4/15,636.71,642.49,636.71,642.49,346370000,0.91,403548000
1996/4/16,642.49,645.57,642.15,645,453310000,0.39,404358500
1996/4/17,645,645,638.71,641.61,465200000,-0.53,405703500
1996/4/18,641.61,644.66,640.76,643.61,415150000,0.31,405972000
1996/4/19,643.61,647.32,643.61,645.07,435690000,0.23,409397500
1996/4/22,645.07,650.91,645.07,647.89,395370000,0.44,412696500
1996/4/23,647.89,651.59,647.7,651.58,452690000,0.57,418496000
1996/4/24,651.58,653.37,648.25,650.17,494220000,-0.22,423202500
1996/4/25,650.17,654.18,647.06,652.87,462120000,0.42,425994500
1996/4/26,652.87,656.43,651.96,653.46,402530000,0.09,427583500
1996/4/29,653.46,654.71,651.6,654.16,344030000,0.11,424109500
1996/4/30,654.16,654.59,651.05,654.17,393390000,0,424173000
1996/5/1,654.17,656.44,652.26,654.58,404620000,0.06,424072000
1996/5/2,654.58,654.58,642.13,643.38,442960000,-1.71,426889000
1996/5/3,643.38,648.45,640.23,641.63,434010000,-0.27,429419500
1996/5/6,641.63,644.64,636.19,640.81,375820000,-0.13,427620000
1996/5/7,640.81,641.4,636.96,638.26,410770000,-0.4,426819000
1996/5/8,638.26,644.79,630.07,644.77,495460000,1.02,427834500
1996/5/9,644.77,647.95,643.18,645.44,404310000,0.1,422064500
1996/5/10,645.44,653,645.44,652.09,428370000,1.03,422819500
1996/5/13,652.09,662.16,652.09,661.51,394180000,1.44,425210000
1996/5/14,661.51,666.96,661.51,665.6,460440000,0.62,425566500
1996/5/15,665.6,669.82,664.46,665.42,447790000,-0.03,424696000
1996/5/16,665.42,667.11,662.79,664.85,392070000,-0.09,423542000
1996/5/17,664.85,669.84,664.85,668.91,429140000,0.61,423214500
1996/5/20,668.91,673.66,667.64,673.15,385000000,0.63,422696000
1996/5/21,673.15,675.56,672.26,672.76,409610000,-0.06,420542000
1996/5/22,672.76,678.42,671.23,678.42,423670000,0.84,417014500
1996/5/23,678.42,681.1,673.45,676,431850000,-0.36,415501000
1996/5/24,676,679.72,676,678.51,329150000,0.37,411832000
1996/5/28,678.51,679.98,671.52,672.23,341480000,-0.93,411704500
1996/5/29,672.23,673.73,666.09,667.93,346730000,-0.64,409371500
1996/5/30,667.93,673.51,664.56,671.7,381960000,0.56,408238500
1996/5/31,671.7,673.46,667,669.12,351750000,-0.38,403678000
1996/6/3,669.12,669.12,665.19,667.68,318470000,-0.22,397901000
1996/6/4,667.68,672.6,667.68,672.56,386040000,0.73,398412000
1996/6/5,672.56,678.45,672.09,678.44,380360000,0.87,396891500
1996/6/6,678.44,680.32,673.02,673.03,466940000,-0.8,395465500
1996/6/7,673.03,673.31,662.48,673.31,445710000,0.04,397535500
1996/6/10,673.31,673.61,670.15,672.16,337480000,-0.17,392991000
1996/6/11,672.16,676.72,669.94,670.97,405390000,-0.18,393551500
1996/6/12,670.97,673.67,668.77,669.04,397190000,-0.29,390389000
1996/6/13,669.04,670.54,665.49,667.92,397620000,-0.17,387880500
1996/6/14,667.92,668.4,664.35,665.85,390630000,-0.31,387808500
1996/6/17,665.85,668.27,664.09,665.16,298410000,-0.1,381272000
1996/6/18,665.16,666.36,661.34,662.06,373290000,-0.47,380686500
1996/6/19,662.06,665.62,661.21,661.96,383610000,-0.02,379386500
1996/6/20,661.96,664.96,658.75,662.1,441060000,0.02,380256000
1996/6/21,662.1,666.84,662.1,666.84,520340000,0.72,384680500
1996/6/24,666.84,671.07,666.84,668.85,333840000,0.3,384915000
1996/6/25,668.85,670.65,667.29,668.48,391900000,-0.06,387436000
1996/6/26,668.48,668.49,663.67,664.39,386520000,-0.61,389425500
1996/6/27,664.39,668.9,661.56,668.55,405580000,0.63,390606500
1996/6/28,668.55,672.68,668.55,670.63,470460000,0.31,396542000
1996/7/1,670.63,675.88,670.63,675.88,345750000,0.78,397906000
1996/7/2,675.88,675.88,672.55,673.61,388000000,-0.34,398004000
1996/7/3,673.61,673.64,670.21,672.4,336260000,-0.18,395799000
1996/7/5,672.4,672.4,657.41,657.44,181470000,-2.22,381525500
1996/7/8,657.44,657.65,651.13,652.54,367560000,-0.75,377618000
1996/7/9,652.54,656.6,652.54,654.75,400170000,0.34,380752500
1996/7/10,654.75,656.27,648.39,656.06,421350000,0.2,381550500
1996/7/11,656.06,656.06,639.52,645.67,520470000,-1.58,387714500
1996/7/12,645.67,647.64,640.21,646.19,396740000,0.08,387670500
1996/7/15,646.19,646.19,629.69,629.8,419020000,-2.54,389090000
